id,keywords,adult,original_language,popularity,revenue,vote_average,vote_count,castNum,genreNum,titleNum,title
63105,1.7202959044310981,0,17,1.466491,0.0,4.6,10.0,5190668,2890,1515,nemesis 2 - nebula
131957,0.0,0,17,0.769522,0.0,7.4,4.0,151265,1194,1608,nina takes a lover
241,3.8022884810157964,0,17,11.226856,50282766.0,6.9,927.0,9177587,1819,1919,natural born killers
9058,2.630349901238426,0,17,4.936761,0.0,6.4,92.0,130760,1803,768,only you
527,5.54611217417915,0,17,4.025276,2201126.0,7.6,106.0,3233423,485,1714,once were warriors
18220,3.209739404708269,0,17,6.448039,0.0,4.6,32.0,3124423,2032,1655,poison ivy ii: lily
6950,2.705035080421971,0,17,13.676444,189859560.0,6.4,522.0,431416,3375,830,outbreak
101,4.539324321189577,0,24,20.477329,45284974.0,8.2,4293.0,19982996,1819,2079,leon: the professional
63020,2.7904366637776885,0,17,1.4335440000000002,2832826.0,6.6,9.0,1553912,1803,1482,the perez family
2307,2.409575950338952,0,17,0.46330699999999997,0.0,7.0,2.0,147078,1803,2310,a pyromaniac's love story
680,5.015871339190435,0,17,140.95023600000002,213928762.0,8.3,8670.0,28401630,1334,1166,pulp fiction
41478,1.3886123852294643,0,17,7.1601490000000005,6834525.0,6.4,6.0,5960900,485,723,panther
25296,0.0,0,87,1.638622,152322.0,6.1,9.0,10470532,1094,1261,pushing hands
40156,3.7151931477534106,0,17,1.881932,4176932.0,6.4,32.0,10383714,1194,632,priest
11450,3.2030095804811625,0,17,7.772505000000001,0.0,7.1,262.0,4346250,1239,875,quiz show
30304,3.9065648920467217,0,17,1.296912,0.0,7.4,5.0,3236472,1239,1251,picture bride
10452,2.188359819384267,0,24,4.405405,0.0,7.0,67.0,9684111,1239,1161,queen margot
12106,2.187066202408109,0,17,7.54701,18552460.0,6.2,431.0,1326609,1350,1921,the quick and the dead
161495,2.9452955307223636,0,74,3.395867,12400000.0,6.4,7.0,181904,1094,952,roommates
3586,3.1539812214755427,0,17,6.2594330000000005,11300653.0,5.3,33.0,9470065,1094,1495,prêt-à-porter
110,2.960748214550959,0,24,7.832755000000001,0.0,7.8,246.0,86986,1959,1536,three colors: red
108,2.374993844983111,0,24,8.843517,0.0,7.7,311.0,333154,1763,1645,three colors: blue
109,2.6052158814141686,0,24,6.5898,0.0,7.3,218.0,1177982,1859,1766,three colors: white
159185,0.0,0,87,0.07825700000000001,0.0,7.0,2.0,2018289,485,3163,"red firecracker, green firecracker"
36357,0.0,0,17,1.155255,0.0,5.1,15.0,204755,1933,877,rent-a-kid
92769,2.405558643554155,0,17,0.499601,0.0,4.7,3.0,3368108,1121,1243,relative fear
28033,0.0,0,17,1.390885,0.0,5.0,6.0,1382731,1094,2156,stuart saves his family
22586,1.3992380387391485,0,17,8.910461999999999,9771658.0,6.5,251.0,2724006,928,1602,the swan princess
14334,2.171324658707981,0,17,1.7504810000000002,0.0,6.1,15.0,3824892,1821,2152,the secret of roan inish
2636,1.9575511563493637,0,17,10.388183,170362582.0,5.5,317.0,1802252,1444,1363,the specialist
2164,4.189780507477104,0,17,13.328923999999999,196567262.0,6.8,942.0,1919933,2994,828,stargate
11395,2.418220303448411,0,17,9.665424,189833357.0,6.3,501.0,606031,2430,1462,the santa clause
278,3.5329739800126863,0,17,51.645403,28341469.0,8.5,8358.0,16521526,981,2337,the shawshank redemption
9905,2.6439316378792985,0,17,8.223025999999999,0.0,7.0,247.0,9506278,1334,1264,shallow grave
87078,3.2229395110639016,0,17,1.298224,102780.0,6.0,7.0,1501007,1323,649,suture
12527,3.096296969914642,0,19,1.7771970000000001,0.0,7.1,16.0,13292685,1094,2363,strawberry and chocolate
20306,1.411794127618362,0,17,5.869261,0.0,6.7,104.0,720206,1105,1972,swimming with sharks
36614,3.511112653626862,0,17,1.407427,0.0,6.0,21.0,2973818,1803,1108,the sum of us
27993,0.0,0,17,5.05806,0.0,5.7,23.0,1483597,609,1072,senior trip
31439,2.431538376890868,0,87,5.2606269999999995,0.0,7.7,62.0,15073517,1492,628,to live
9067,2.6653466818086886,0,17,7.602086999999999,4064495.0,5.5,140.0,78504190,3387,829,tank girl
9059,3.5674203018489767,0,17,9.455342,0.0,6.7,96.0,3303457,2083,3123,tales from the crypt: demon knight
193,2.941754234150097,0,17,8.105708,120000000.0,6.4,461.0,2902753,3832,2090,star trek: generations
25066,4.163164719981245,0,17,2.86007,12000000.0,5.4,33.0,11110478,1970,1753,tales from the hood
46797,0.0,0,17,0.7042039999999999,0.0,5.8,8.0,3089466,1194,716,tom & viv
12122,2.3875819253999806,0,17,6.529879,0.0,5.6,165.0,1755442,2920,1924,village of the damned
11381,0.0,0,17,11.971318,32648673.0,6.8,321.0,421093,609,865,tommy boy
32636,1.5294783071574578,0,17,7.039846000000001,0.0,6.1,15.0,601233,1194,1772,vanya on 42nd street
36141,1.9651206246519957,0,17,2.059771,0.0,5.6,15.0,33554478,1334,1360,the underneath
95963,1.991863598835317,0,17,0.620873,0.0,6.6,4.0,505661,783,1437,the walking dead
1587,2.978469490906374,0,17,10.3919,10032765.0,7.5,943.0,12936256,1194,2463,what's eating gilbert grape
9271,3.560234539136892,0,17,5.1883989999999995,24048000.0,5.4,163.0,2089678,3386,1107,virtuosity
2064,2.999416738481723,0,17,15.783615,182057016.0,6.5,340.0,1777728,1803,2145,while you were sleeping
19855,1.9841971829607732,0,17,3.9085959999999997,0.0,6.3,39.0,16624079,485,620,the war
60855,3.839356336381485,0,17,0.372239,759393.0,5.5,2.0,661779,1318,1575,double happiness
236,3.9224073678471734,0,17,5.254847,15119639.0,6.9,104.0,3643836,1803,1515,muriel's wedding
48287,2.3995914893946977,0,17,2.15805,0.0,5.3,23.0,2696896,1704,1921,the baby-sitters club
3049,2.1890232192410464,0,17,11.247957000000001,107217396.0,6.4,1684.0,1893754,1374,2383,ace ventura: pet detective
2759,3.121449204761671,0,17,8.328596000000001,11220670.0,7.2,174.0,3527424,1094,4418,"the adventures of priscilla, queen of the desert"
12635,4.058483902719342,0,17,2.487951,0.0,6.2,37.0,10665746,998,782,backbeat
10497,3.2887091768670955,0,17,11.298195,1862805.0,7.0,115.0,9816237,2032,1060,bitter moon
11382,2.4230580000070407,0,17,5.72288,0.0,7.0,130.0,146610,2053,2033,bullets over broadway
9331,5.706465606338428,0,17,7.5132449999999995,215887717.0,6.4,390.0,517694,1929,2221,clear and present danger
10731,3.0342255376482945,0,17,15.263829000000001,117615211.0,6.4,287.0,1636114,2584,929,the client
10464,2.881367874149988,0,17,6.924689,0.0,6.4,83.0,2349647,2413,1513,"corrina, corrina"
34152,3.4832672293761235,0,17,2.5330220000000003,0.0,6.7,31.0,4202271,1094,850,crooklyn
9495,1.7275657829050464,0,17,15.799335999999998,94000000.0,7.3,980.0,2705177,2170,733,the crow
29973,1.9898209630922163,0,17,2.5833630000000003,1007583.0,6.1,29.0,20496,485,375,cobb
888,3.8289783104033166,0,17,15.019585999999999,341631208.0,5.0,559.0,333974,1945,1499,the flintstones
13,4.6747976590124924,0,17,48.307194,677945399.0,8.2,8147.0,27529447,1803,1183,forrest gump
712,4.801163378841929,0,17,8.990345,254700832.0,6.6,654.0,5046852,1803,2483,four weddings and a funeral
16295,3.2177697630493283,0,17,7.817811,38290723.0,6.4,49.0,406298,1690,1448,higher learning
48992,2.7820273250414496,0,17,0.28929499999999997,1777020.0,6.3,4.0,3162789,1803,1570,i like it like that
10879,1.9841851926251706,0,17,3.570874,61947267.0,5.3,41.0,562304,1924,1277,i love trouble
10660,2.0868630280732385,0,17,11.272072999999999,0.0,6.1,154.0,19659443,1803,1969,it could happen to you
10714,3.263646858064547,0,17,10.714235,0.0,5.9,107.0,92421,2037,1362,the jungle book
41647,2.6053901260680505,0,17,0.5688840000000001,449707.0,7.3,5.0,2455745,1877,4429,"the wonderful, horrible life of leni riefenstahl"
8587,3.256958059158154,0,17,21.605760999999998,788241776.0,8.0,5520.0,10185192,2023,1149,the lion king
1689,2.5106720354909537,0,17,5.681522,4858139.0,6.0,76.0,3134632,1239,1239,little buddha
11596,4.663476028218565,0,17,9.860522,18090181.0,6.4,297.0,12844826,2965,1258,new nightmare
854,3.1329495343911127,0,17,14.134879999999999,351583407.0,6.6,2550.0,3432131,2540,718,the mask
9359,3.80720294130578,0,17,15.050326,0.0,6.6,490.0,7739631,3386,819,maverick
23333,3.215003718936037,0,17,4.739054,0.0,6.3,20.0,3193876,485,3086,mrs. parker and the vicious circle
36593,1.9787542396069724,0,17,10.587232,51132598.0,6.4,535.0,4723757,1105,11372,the naked gun 33⅓: the final insult
12280,2.323204878135745,0,17,4.006063,0.0,6.1,40.0,85899,1094,826,the paper
2788,3.1299168913315936,0,17,6.5145919999999995,20079850.0,6.5,180.0,333385,485,1266,reality bites
10427,2.4247176278348297,0,17,5.137903,2000000.0,6.4,71.0,10165178,1819,1166,red rock west
11011,3.225539949189945,0,17,6.595255,0.0,5.4,426.0,3720769,1219,1145,ri¢hie ri¢h
49803,2.285534938136932,0,17,4.931565,0.0,4.9,7.0,1410833,485,1124,safe passage
8987,2.983314238454385,0,17,10.511241,0.0,6.1,214.0,2462898,2882,1274,the river wild
1637,2.3632394598497175,0,17,10.859292,350448145.0,6.8,1814.0,41164244,2044,498,speed
15128,1.9503433213577095,0,17,2.3342259999999997,0.0,5.5,24.0,67754,1318,1040,speechless
8831,2.801786780088272,0,17,8.907074,101646581.0,5.5,288.0,1874523,3386,722,timecop
36955,4.3999785214724625,0,17,11.396099000000001,378882411.0,6.8,1138.0,282131,1444,846,true lies
10449,2.7705752279529645,0,17,4.322544000000001,50021959.0,6.0,71.0,32885584,1194,2076,when a man loves a woman
10395,1.9692794608218493,0,17,14.063845,0.0,6.0,221.0,218349,726,409,wolf
12160,3.249959600934468,0,17,9.277147,25052000.0,6.5,203.0,1805744,1835,962,wyatt earp
40480,1.7307872576689969,0,17,0.912415,0.0,4.9,12.0,170277,2649,1023,bad company
52038,2.924045484952064,0,17,0.406113,953.0,6.5,2.0,103133,1094,1922,a man of no importance
29444,4.139515042096845,0,17,2.5045290000000002,0.0,6.1,22.0,239454,1094,379,s.f.w.
26352,2.5633181078713405,0,17,3.0215259999999997,29392418.0,6.0,31.0,3089502,1711,1926,a low down dirty shame
39953,0.0,0,17,0.054148,0.0,2.0,1.0,14763386,485,4832,"boys life: three stories of love, lust, and liberation"
41580,0.0,0,24,0.934312,0.0,5.9,9.0,211819,485,1446,colonel chabert
315,3.236887367748479,0,17,4.220541000000001,0.0,6.5,59.0,1585592,1102,2505,"faster, pussycat! kill! kill!"
22067,2.3751432759785045,0,17,0.912909,20851521.0,5.9,9.0,595440,1690,1209,jason's lyric
18242,1.4138738440759504,0,17,0.381704,0.0,7.1,8.0,331211,2374,3150,the secret adventures of tom thumb
11667,3.4632491006842034,0,17,13.584489999999999,99423521.0,4.1,330.0,468532,2386,1377,street fighter
32502,2.5557353777412297,0,17,2.342756,0.0,6.7,13.0,1428177,1215,1116,coldblooded
267188,0.0,0,17,0.251223,0.0,0.0,0.0,1682877,0,1165,desert winds
28732,2.15037732943966,0,17,1.108494,0.0,6.3,6.0,273386,3367,815,fall time
75555,2.3440615856634537,0,17,0.268043,0.0,3.4,7.0,3274481,1474,704,the fear
42981,1.9432902272965107,0,17,0.14235699999999998,0.0,7.5,4.0,0,1163,1371,frank and ollie
278939,2.4083179791682823,0,17,0.40539200000000003,0.0,10.0,1.0,99678,2632,1812,girl in the cadillac
291731,2.4312729010830987,0,17,0.014925,0.0,0.0,0.0,89846,1323,594,homage
226229,0.0,0,17,0.30295700000000003,0.0,4.0,1.0,177984,1444,598,mirage
203119,1.4125391932675615,0,17,0.012456,0.0,0.0,0.0,1520072,609,1052,open season
172923,0.0,0,17,0.23337600000000003,0.0,5.0,1.0,287134,0,1281,dos crímenes
316098,1.0,0,17,0.0368,0.0,4.0,1.0,24368,1163,4495,brother minister: the assassination of malcolm x
8011,2.602070987745054,0,17,6.8666339999999995,36800000.0,4.5,110.0,1566108,2778,2882,highlander: the final dimension
171857,0.0,0,17,0.100685,0.0,5.0,2.0,387217,0,1117,federal hill
2654,4.679685649670587,0,17,8.497643,8946600.0,7.1,307.0,153033,2239,2086,in the mouth of madness
18069,2.33498052657679,0,17,1.888534,0.0,7.2,22.0,291453,1194,808,8 seconds
19092,1.0,0,17,4.38154,0.0,6.7,40.0,247074,981,1175,above the rim
2758,3.402205510942783,0,17,17.555909,48919043.0,6.5,537.0,1647084,1945,1885,addams family values
38129,1.408435873555364,0,17,0.394194,0.0,4.5,4.0,78029,609,2655,martin lawrence: you so crazy
10436,2.9543289130356127,0,17,8.013617,32255440.0,7.0,172.0,8554656,1194,1782,the age of innocence
13595,2.4401384817064464,0,17,7.09232,0.0,5.8,222.0,286289,1618,802,airheads
46094,1.0,0,17,1.8962729999999999,21011500.0,5.1,42.0,2911525,1219,1371,the air up there
9409,2.0216851934292555,0,17,12.967239,0.0,4.9,58.0,138006,1215,1602,another stakeout
11853,4.138088096192683,0,17,14.644772,15240435.0,4.6,61.0,161054,3386,809,bad girls
16771,2.129506335737468,0,17,1.632711,0.0,6.6,20.0,189073,1803,904,barcelona
46924,1.9971165548184537,0,17,2.783872,0.0,5.0,15.0,10906190,1820,1023,being human
11041,3.154336860281996,0,17,5.673735,0.0,5.0,86.0,1478001,609,2216,the beverly hillbillies
306,5.527616470262016,0,17,11.787784,119208989.0,5.5,445.0,547512,1711,1843,beverly hills cop iii
14522,2.158424835441029,0,17,8.398845,0.0,6.6,68.0,7934235,2643,1128,black beauty
26203,1.3938291372748939,0,17,3.0028200000000003,16668552.0,6.3,45.0,1547224,2584,497,blink
178,4.62733563873344,0,17,13.155071,30156002.0,6.0,126.0,3613073,1929,949,blown away
19819,1.7125456553168708,0,17,6.131056,0.0,5.7,41.0,1429158,485,928,blue chips
57834,3.0704704217808994,0,17,4.993829,0.0,6.1,28.0,84707,1194,736,blue sky
4722,3.2724443488999304,0,17,6.559692999999999,428868.0,5.8,102.0,262090,2920,1370,body snatchers
18215,3.593915349779037,0,17,4.304224,1796389.0,4.5,59.0,5716887,1194,1237,boxing helena
1607,5.356295848123821,0,17,6.115628,17287898.0,7.4,447.0,514722,981,1041,a bronx tale
26391,0.0,0,17,1.679042,3662459.0,4.9,28.0,331945,609,808,cabin boy
117553,6.2338584740983185,0,17,1.316741,2570145.0,3.7,10.0,3270942,1094,1225,calendar girl
6075,3.4923671680515533,0,17,8.698509,36516012.0,7.7,805.0,24099940,2425,1210,carlito's way
11310,2.8878083275606485,0,17,8.605703,0.0,4.9,103.0,407587,2444,3834,city slickers ii: the legend of curly's gold
18658,0.0,0,17,2.724621,7355425.0,5.7,25.0,370074,2212,1021,clean slate
9350,3.0009573452487293,0,17,9.830853,255000211.0,6.1,600.0,1332879,2386,1114,cliffhanger
9612,2.4290812385201552,0,17,10.722729,0.0,4.8,228.0,4739574,2665,907,coneheads
2124,4.924746069796812,0,17,14.228963,19726050.0,5.4,117.0,4479937,2797,1295,color of night
26261,3.4377447281488607,0,17,7.042878,0.0,5.0,36.0,249382,1825,1563,cops & robbersons
19176,1.0,0,17,4.286279,0.0,5.1,38.0,372426,1959,1286,the cowboy way
49299,2.5700208108439,0,17,2.70097,0.0,5.4,9.0,1426198,485,1347,dangerous game
11566,2.791951369455938,0,17,13.696394,63000000.0,6.3,205.0,31201240,609,385,dave
9571,3.525930291854557,0,17,6.8652,7993039.0,7.4,588.0,2002867,1094,1683,dazed and confused
9739,5.426100615910933,0,17,11.626116,159055768.0,6.4,1018.0,4627614,2548,1361,demolition man
24257,0.0,0,17,0.408159,0.0,7.1,12.0,0,1163,1787,the endless summer 2
34444,2.2003258302807436,0,17,2.970724,0.0,4.2,29.0,335300,2547,2485,even cowgirls get the blues
26141,1.7276704165619272,0,17,3.555139,0.0,5.4,37.0,401364,609,1365,fatal instinct
10997,3.02989517387073,0,87,4.875826999999999,0.0,7.8,98.0,14044042,485,1999,farewell my concubine
50463,0.0,0,17,1.344876,0.0,3.3,6.0,56421,1803,832,the favor
10443,2.2316351926477513,0,17,9.284624,0.0,6.8,80.0,89992748,485,822,fearless
20239,1.9963897668670552,0,17,0.985441,0.0,5.8,11.0,1106497,609,1583,fear of a black hat
16297,2.709857456042979,0,17,2.969003,0.0,6.1,54.0,22769724,1094,1078,with honors
18551,3.7210541614152355,0,17,1.896869,9488998.0,6.2,22.0,4629936,1959,1258,flesh and bone
25440,0.0,0,17,0.409427,0.0,4.3,3.0,98846,3635,1094,widows' peak
9024,2.3824712278880815,0,17,8.468869,11146270.0,5.7,77.0,653362,1318,1543,for love or money
37233,2.5358060604013484,0,17,9.678367,270248367.0,6.6,513.0,487961,2088,720,the firm
1634,3.474767870664161,0,17,5.990572,153698625.0,6.0,429.0,5555067,1552,948,free willy
13815,3.1778958044682644,0,17,3.970215,0.0,7.6,56.0,3148316,1819,505,fresh
5503,6.045794674712375,0,17,10.089369999999999,368875760.0,7.2,1240.0,36110035,3647,1157,the fugitive
35588,2.5357968839134966,0,17,4.653462,18635620.0,5.9,44.0,16527698,2589,2553,geronimo: an american legend
2087,2.9512928425653806,0,17,14.214402999999999,30.0,5.4,81.0,281547,1929,1044,the getaway
41579,0.0,0,17,2.410545,0.0,4.5,43.0,261670,1715,1926,getting even with dad
18620,2.5686398854947607,0,17,0.775898,0.0,3.9,5.0,7084134,1194,609,go fish
41006,1.0,0,17,5.22583,0.0,5.2,11.0,84348,1094,1668,a good man in africa
4916,0.0,0,17,5.385108,22886222.0,5.6,21.0,2283237,1323,1213,guilty as sin
2019,3.2262634471957368,0,17,7.834351,74189677.0,6.1,237.0,1768685,2882,1031,hard target
31642,2.2730365538962305,0,17,4.1905410000000005,0.0,6.4,51.0,2036604,2143,1202,heaven & earth
9255,3.077080216934228,0,17,13.482370999999999,133752825.0,6.2,463.0,2535190,1513,1771,hot shots! part deux
26271,2.082984270432434,0,17,2.138959,0.0,4.7,12.0,1855168,609,1374,live nude girls
10612,2.1320410814192456,0,17,5.331753,0.0,6.1,83.0,7256577,1803,5096,the englishman who went up a hill but came down a mountain
2259,3.5692867629735106,0,17,10.687795,0.0,6.7,135.0,4041735,1194,2218,the house of the spirits
16097,0.0,0,17,0.9960469999999999,0.0,4.6,11.0,4960653,609,1160,house party 3
11934,4.053756003014916,0,17,7.550545,0.0,7.1,280.0,2456271,1094,1842,the hudsucker proxy
106143,2.1103877481855733,0,17,1.7429740000000002,0.0,5.7,18.0,382075,1094,1406,i'll do anything
12475,2.193852776226814,0,17,6.071466,28881266.0,4.7,54.0,263551,609,1318,in the army now
9386,3.6044533193895933,0,17,12.637158,176997168.0,6.8,392.0,13681462,3190,1628,in the line of fire
7984,3.9265651234962946,0,17,7.405895,65796862.0,7.6,363.0,25921140,485,2186,in the name of the father
59930,0.0,0,17,0.6133350000000001,8880705.0,3.9,5.0,509834,1803,1048,the inkwell
15765,3.701736278091476,0,17,14.820882999999998,0.0,6.9,75.0,1484962,998,2494,what's love got to do with it
31643,0.0,0,17,4.563989,0.0,4.6,17.0,189058,609,1512,jimmy hollywood
6,2.6240446995730426,0,17,5.538671,12136938.0,6.4,79.0,4563111,1940,1369,judgment night
329,3.6936870043703367,0,17,8.863776,920100000.0,7.6,4956.0,8034417,2388,1267,jurassic park
10909,2.792498503002882,0,17,8.4337,2395231.0,6.5,209.0,5107743,1334,1025,kalifornia
507,4.6319786224232855,0,17,4.948569,418961.0,6.1,111.0,71552,2425,1049,killing zoe
34024,3.562918664606867,0,17,4.3753470000000005,0.0,6.4,33.0,1776125,485,1417,king of the hill
29918,1.0,0,17,3.645342,0.0,6.1,54.0,1060656,2643,610,lassie
9593,3.5662095436174805,0,17,9.434006,137298489.0,6.1,725.0,459578,3493,1473,last action hero
42580,0.0,0,17,6.446229,0.0,5.1,24.0,276759,1219,1372,life with mikey
22317,1.4140499393297552,0,17,2.913584,0.0,5.7,40.0,244262,1959,1342,lightning jack
1413,1.7312468224531719,0,17,6.5169760000000005,1499795.0,6.6,35.0,117932,1194,1117,m. butterfly
12121,2.561314104083897,0,17,5.43085,0.0,5.3,86.0,267038,609,1345,made in america
2246,2.778639534155155,0,17,9.861672,46405336.0,5.9,105.0,1711979,981,588,malice
10502,2.7681555217181066,0,17,5.997712,24760338.0,6.2,125.0,11571294,485,1954,the man without a face
10440,3.603629594065599,0,17,8.939404,11285588.0,7.1,169.0,4267605,1374,2377,manhattan murder mystery
9516,2.9597148491247998,0,17,5.260924,27900000.0,7.2,179.0,1821860,1587,1532,menace ii society
2320,5.433184996294321,0,17,13.106291,121969216.0,5.8,261.0,1789182,2871,1793,executive decision
5879,4.113783609086016,0,36,8.932494,0.0,6.5,112.0,1377996,1194,2321,in the realm of the senses
83718,1.913992398561052,0,17,0.534606,0.0,7.0,7.0,254394,2641,1711,what happened was...
11971,2.944837274773998,0,17,8.627239999999999,0.0,7.2,194.0,257921,1803,2004,much ado about nothing
2625,2.9573111257035913,0,17,6.579753,0.0,5.9,35.0,2281544,1194,781,mr. jones
31911,2.3973038636172608,0,17,13.011091,0.0,5.5,11.0,40101,1318,1220,mr. wonderful
788,3.416628036053022,0,17,11.16553,441286195.0,7.0,1638.0,6576500,1704,1317,mrs. doubtfire
21450,1.7150367360062677,0,17,8.665198,0.0,7.5,105.0,286580,1094,484,naked
11231,2.387959688949379,0,17,9.9697,15826984.0,4.8,202.0,7537886,942,1681,the next karate kid
41588,2.585072848497208,0,17,0.5962069999999999,0.0,4.8,5.0,385354,1094,921,the new age
10447,3.3979869027799205,0,17,9.715187,15340000.0,6.1,86.0,26619138,3375,815,no escape
31586,3.213143600686101,0,17,15.534707000000001,0.0,4.8,67.0,14910593,3876,524,north
9300,3.41543530195597,0,17,3.800785,0.0,6.7,53.0,24420163,1920,720,orlando
9559,2.922205485342193,0,17,8.040589,135130999.0,7.2,376.0,13731353,1819,1363,a perfect world
9800,3.273940105133421,0,17,13.373006,206678440.0,7.6,1019.0,26941906,485,1222,philadelphia
713,5.132815787212974,0,17,7.436758,116700000.0,7.1,290.0,6089094,1194,825,the piano
8291,2.617796164200268,0,17,6.972599000000001,27515786.0,6.9,47.0,1230559,1194,1372,poetic justice
